dataset,model,model_group,prompt_mode,status,evaluation_type,mIoU,boundary_f1,mask_AP,mask_AP50,mask_AP75,quality_metrics_file,device,speed_status,fps,latency_mean_ms,latency_p95_ms,sample_images,checkpoint_size_mb,real_time_30fps,miou_fps_product,miou_per_ms,speed_metrics_file
blenderproc_cogar_sim,mobile_sam_vit_t,lightweight_sam,box,ok,zero_shot,0.8826941203343891,0.8728030421604923,0.7572255628171413,0.9282403035616218,0.7903139437768473,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/mobile_sam_vit_t/box_metrics.json,cuda,ok,15.736615025539493,63.5460674596834,64.2750304461515,50.0,40.73,False,13.890617557009513,0.013890617557009512,outputs/task9_lightweight_sam/inference_speed/cuda/blenderproc_cogar_sim/mobile_sam_vit_t/box_speed.json
blenderproc_cogar_sim,mobile_sam_vit_t,lightweight_sam,automatic,ok,zero_shot,0.8100797823937922,0.7975408060643621,0.47115992832101244,0.6088086462610861,0.47176830642486656,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/mobile_sam_vit_t/automatic_metrics.json,cpu,ok,0.006287147285081434,159054.6482619975,159054.6482619975,1.0,40.73,False,0.005093090904576489,5.093090904576489e-06,outputs/task9_lightweight_sam/inference_speed/cpu/blenderproc_cogar_sim/mobile_sam_vit_t/automatic_speed.json
blenderproc_cogar_sim,mobile_sam_vit_t,lightweight_sam,automatic,ok,zero_shot,0.8100797823937922,0.7975408060643621,0.47115992832101244,0.6088086462610861,0.47176830642486656,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/mobile_sam_vit_t/automatic_metrics.json,cuda,ok,0.19760006144782039,5060.7271712011425,6009.108864299924,20.0,40.73,False,0.1600718147786503,0.0001600718147786503,outputs/task9_lightweight_sam/inference_speed/cuda/blenderproc_cogar_sim/mobile_sam_vit_t/automatic_speed.json
blenderproc_cogar_sim,efficient_sam_ti,lightweight_sam,point,ok,zero_shot,0.7576928273501166,0.7463162903604211,0.5826088902315941,0.8175124225513029,0.5873919325716119,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/efficient_sam_ti/point_metrics.json,cpu,ok,0.19557173051199153,5113.213435203943,5160.024504709145,10.0,40.98,False,0.14818329744138592,0.00014818329744138592,outputs/task9_lightweight_sam/inference_speed/cpu/blenderproc_cogar_sim/efficient_sam_ti/point_speed.json
blenderproc_cogar_sim,efficient_sam_ti,lightweight_sam,point,ok,zero_shot,0.7576928273501166,0.7463162903604211,0.5826088902315941,0.8175124225513029,0.5873919325716119,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/efficient_sam_ti/point_metrics.json,cuda,ok,9.024243108617668,110.81261751969578,111.71620769964647,50.0,40.98,False,6.837604275663326,0.006837604275663325,outputs/task9_lightweight_sam/inference_speed/cuda/blenderproc_cogar_sim/efficient_sam_ti/point_speed.json
blenderproc_cogar_sim,efficient_sam_ti,lightweight_sam,box,ok,zero_shot,0.832278868205347,0.839517485487267,0.7698023783432312,0.9167223138450189,0.8176541357229247,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/efficient_sam_ti/box_metrics.json,cpu,ok,0.19424063335099376,5148.253394504718,5187.915408102708,10.0,40.98,False,0.16166237448485488,0.00016166237448485488,outputs/task9_lightweight_sam/inference_speed/cpu/blenderproc_cogar_sim/efficient_sam_ti/box_speed.json
blenderproc_cogar_sim,efficient_sam_ti,lightweight_sam,box,ok,zero_shot,0.832278868205347,0.839517485487267,0.7698023783432312,0.9167223138450189,0.8176541357229247,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/efficient_sam_ti/box_metrics.json,cuda,ok,9.005968404294538,111.03747593908338,112.12740130722523,50.0,40.98,False,7.495477190619374,0.007495477190619374,outputs/task9_lightweight_sam/inference_speed/cuda/blenderproc_cogar_sim/efficient_sam_ti/box_speed.json
blenderproc_cogar_sim,efficient_sam_ti,lightweight_sam,automatic,ok,zero_shot,0.12046667292407238,0.036330964919114,0.0036977033763066617,0.015136009184820595,0.0022800110617141696,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/efficient_sam_ti/automatic_metrics.json,cpu,ok,0.07652363187048085,13067.858588998206,13067.858588998206,1.0,40.98,False,0.009218547331503337,9.218547331503337e-06,outputs/task9_lightweight_sam/inference_speed/cpu/blenderproc_cogar_sim/efficient_sam_ti/automatic_speed.json
blenderproc_cogar_sim,efficient_sam_ti,lightweight_sam,automatic,ok,zero_shot,0.12046667292407238,0.036330964919114,0.0036977033763066617,0.015136009184820595,0.0022800110617141696,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/efficient_sam_ti/automatic_metrics.json,cuda,ok,2.517289563148243,397.25266995083075,408.5169213998597,20.0,40.98,False,0.30324949845896043,0.0003032494984589605,outputs/task9_lightweight_sam/inference_speed/cuda/blenderproc_cogar_sim/efficient_sam_ti/automatic_speed.json
blenderproc_cogar_sim,efficient_sam_s,lightweight_sam,point,ok,zero_shot,0.795568188817049,0.8126555486981384,0.6399957159546815,0.8423106240793047,0.6455387890590977,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/efficient_sam_s/point_metrics.json,cpu,ok,0.09473427147425692,10555.84198239958,10639.31180450163,10.0,105.74,False,0.07536757277567721,7.536757277567721e-05,outputs/task9_lightweight_sam/inference_speed/cpu/blenderproc_cogar_sim/efficient_sam_s/point_speed.json
blenderproc_cogar_sim,efficient_sam_s,lightweight_sam,point,ok,zero_shot,0.795568188817049,0.8126555486981384,0.6399957159546815,0.8423106240793047,0.6455387890590977,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/efficient_sam_s/point_metrics.json,cuda,ok,4.311706374497209,231.9267392405891,234.35710575504345,50.0,105.74,False,3.4302564310696697,0.0034302564310696696,outputs/task9_lightweight_sam/inference_speed/cuda/blenderproc_cogar_sim/efficient_sam_s/point_speed.json
blenderproc_cogar_sim,efficient_sam_s,lightweight_sam,box,ok,zero_shot,0.9098034352251153,0.9135743111055248,0.8403368501799527,0.9590135043587872,0.8855325046534039,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/efficient_sam_s/box_metrics.json,cpu,ok,0.09425424028078147,10609.602252599143,10722.191153095628,10.0,105.74,False,0.08575283159198842,8.575283159198843e-05,outputs/task9_lightweight_sam/inference_speed/cpu/blenderproc_cogar_sim/efficient_sam_s/box_speed.json
blenderproc_cogar_sim,efficient_sam_s,lightweight_sam,box,ok,zero_shot,0.9098034352251153,0.9135743111055248,0.8403368501799527,0.9590135043587872,0.8855325046534039,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/efficient_sam_s/box_metrics.json,cuda,ok,4.308840726810274,232.08098497998435,234.0588062441384,50.0,105.74,False,3.9201980950898703,0.00392019809508987,outputs/task9_lightweight_sam/inference_speed/cuda/blenderproc_cogar_sim/efficient_sam_s/box_speed.json
blenderproc_cogar_sim,efficient_sam_s,lightweight_sam,automatic,ok,zero_shot,0.15418450582906873,0.04554456530766869,0.009809636833893695,0.01551831249027538,0.00865945042661608,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/efficient_sam_s/automatic_metrics.json,cpu,ok,0.05311446185374355,18827.26408400049,18827.26408400049,1.0,105.74,False,0.008189427053296372,8.18942705329637e-06,outputs/task9_lightweight_sam/inference_speed/cpu/blenderproc_cogar_sim/efficient_sam_s/automatic_speed.json
blenderproc_cogar_sim,efficient_sam_s,lightweight_sam,automatic,ok,zero_shot,0.15418450582906873,0.04554456530766869,0.009809636833893695,0.01551831249027538,0.00865945042661608,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/efficient_sam_s/automatic_metrics.json,cuda,ok,1.9150735632880773,522.1731525984069,534.9287413904676,20.0,105.74,False,0.295274670981886,0.000295274670981886,outputs/task9_lightweight_sam/inference_speed/cuda/blenderproc_cogar_sim/efficient_sam_s/automatic_speed.json
ocid,mobile_sam_vit_t,lightweight_sam,point,ok,zero_shot,0.6738942327595968,0.6263683551662992,0.4545284188311631,0.6593601371067835,0.5458343562783322,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/mobile_sam_vit_t/point_metrics.json,cpu,ok,0.6252640569059043,1599.3242997981724,1613.170063351572,10.0,40.73,False,0.4213618419007572,0.00042136184190075726,outputs/task9_lightweight_sam/inference_speed/cpu/ocid/mobile_sam_vit_t/point_speed.json
ocid,mobile_sam_vit_t,lightweight_sam,point,ok,zero_shot,0.6738942327595968,0.6263683551662992,0.4545284188311631,0.6593601371067835,0.5458343562783322,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/mobile_sam_vit_t/point_metrics.json,cuda,ok,15.55672698513192,64.28087353822775,64.84636709938059,50.0,40.73,False,10.483588595895991,0.01048358859589599,outputs/task9_lightweight_sam/inference_speed/cuda/ocid/mobile_sam_vit_t/point_speed.json
ocid,mobile_sam_vit_t,lightweight_sam,box,ok,zero_shot,0.8237698787213382,0.7398495075084086,0.6882844607671027,0.918510149292781,0.8174550341483103,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/mobile_sam_vit_t/box_metrics.json,cpu,ok,0.6359565400457321,1572.4344936024863,1576.2571538041811,10.0,40.73,False,0.5238818418655146,0.0005238818418655146,outputs/task9_lightweight_sam/inference_speed/cpu/ocid/mobile_sam_vit_t/box_speed.json
ocid,mobile_sam_vit_t,lightweight_sam,box,ok,zero_shot,0.8237698787213382,0.7398495075084086,0.6882844607671027,0.918510149292781,0.8174550341483103,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/mobile_sam_vit_t/box_metrics.json,cuda,ok,15.521780667908974,64.42559789982624,65.06550239937496,50.0,40.73,False,12.786375378342587,0.012786375378342587,outputs/task9_lightweight_sam/inference_speed/cuda/ocid/mobile_sam_vit_t/box_speed.json
ocid,mobile_sam_vit_t,lightweight_sam,automatic,ok,zero_shot,0.8104633763931351,0.7310294123275562,0.3761732058316651,0.5327220661862131,0.45264224819394433,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/mobile_sam_vit_t/automatic_metrics.json,cpu,ok,0.006429676226670611,155528.82676299487,155528.82676299487,1.0,40.73,False,0.005211017103782136,5.211017103782136e-06,outputs/task9_lightweight_sam/inference_speed/cpu/ocid/mobile_sam_vit_t/automatic_speed.json
ocid,mobile_sam_vit_t,lightweight_sam,automatic,ok,zero_shot,0.8104633763931351,0.7310294123275562,0.3761732058316651,0.5327220661862131,0.45264224819394433,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/mobile_sam_vit_t/automatic_metrics.json,cuda,ok,0.2293605599162269,4359.947500848648,4544.91883919909,20.0,40.73,False,0.1858883338011252,0.00018588833380112522,outputs/task9_lightweight_sam/inference_speed/cuda/ocid/mobile_sam_vit_t/automatic_speed.json
ocid,efficient_sam_ti,lightweight_sam,point,ok,zero_shot,0.5383066375012849,0.4950349447450912,0.3154535030120085,0.5030385897068388,0.37149683475265455,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/efficient_sam_ti/point_metrics.json,cpu,ok,0.19572464381235244,5109.218647799571,5126.553679456265,10.0,40.98,False,0.10535987488676411,0.00010535987488676411,outputs/task9_lightweight_sam/inference_speed/cpu/ocid/efficient_sam_ti/point_speed.json
ocid,efficient_sam_ti,lightweight_sam,point,ok,zero_shot,0.5383066375012849,0.4950349447450912,0.3154535030120085,0.5030385897068388,0.37149683475265455,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/efficient_sam_ti/point_metrics.json,cuda,ok,8.965794946884884,111.53500675893156,112.46730979619315,50.0,40.98,False,4.826346930383614,0.0048263469303836135,outputs/task9_lightweight_sam/inference_speed/cuda/ocid/efficient_sam_ti/point_speed.json
ocid,efficient_sam_ti,lightweight_sam,box,ok,zero_shot,0.8278674773401372,0.7368875912811185,0.685614562622116,0.9390337766099862,0.8387993319207921,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/efficient_sam_ti/box_metrics.json,cpu,ok,0.19566756086304302,5110.709182397113,5134.819947292999,10.0,40.98,False,0.16198681000898518,0.00016198681000898518,outputs/task9_lightweight_sam/inference_speed/cpu/ocid/efficient_sam_ti/box_speed.json
ocid,efficient_sam_ti,lightweight_sam,box,ok,zero_shot,0.8278674773401372,0.7368875912811185,0.685614562622116,0.9390337766099862,0.8387993319207921,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/efficient_sam_ti/box_metrics.json,cuda,ok,8.924645578891973,112.04926752106985,113.0480443018314,50.0,40.98,False,7.388423821552106,0.007388423821552107,outputs/task9_lightweight_sam/inference_speed/cuda/ocid/efficient_sam_ti/box_speed.json
ocid,efficient_sam_ti,lightweight_sam,automatic,ok,zero_shot,0.10272048335745534,0.03350827976169552,0.0008999945410103019,0.0035862471693710253,0.00021936771512211172,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/efficient_sam_ti/automatic_metrics.json,cpu,ok,0.0759282057745966,13170.336238006712,13170.336238006712,1.0,40.98,False,0.007799381997630894,7.799381997630894e-06,outputs/task9_lightweight_sam/inference_speed/cpu/ocid/efficient_sam_ti/automatic_speed.json
ocid,efficient_sam_ti,lightweight_sam,automatic,ok,zero_shot,0.10272048335745534,0.03350827976169552,0.0008999945410103019,0.0035862471693710253,0.00021936771512211172,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/efficient_sam_ti/automatic_metrics.json,cuda,ok,2.517622035964994,397.200209449511,411.46833510283614,20.0,40.98,False,0.258611352445705,0.000258611352445705,outputs/task9_lightweight_sam/inference_speed/cuda/ocid/efficient_sam_ti/automatic_speed.json
ocid,efficient_sam_s,lightweight_sam,point,ok,zero_shot,0.6396902716624208,0.5936247679781099,0.38424408484862593,0.6021779085664937,0.4530775296826351,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/efficient_sam_s/point_metrics.json,cpu,ok,0.09715895952693683,10292.411578602332,10407.607720103988,10.0,105.74,False,0.06215164121422437,6.215164121422436e-05,outputs/task9_lightweight_sam/inference_speed/cpu/ocid/efficient_sam_s/point_speed.json
ocid,efficient_sam_s,lightweight_sam,point,ok,zero_shot,0.6396902716624208,0.5936247679781099,0.38424408484862593,0.6021779085664937,0.4530775296826351,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/efficient_sam_s/point_metrics.json,cuda,ok,4.293035432711595,232.9354172994499,234.3135546972917,50.0,105.74,False,2.7462130022076785,0.0027462130022076784,outputs/task9_lightweight_sam/inference_speed/cuda/ocid/efficient_sam_s/point_speed.json
ocid,efficient_sam_s,lightweight_sam,box,ok,zero_shot,0.8544621942786068,0.7761996754168248,0.7235365371020155,0.9594536086408882,0.8882131955888947,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/efficient_sam_s/box_metrics.json,cpu,ok,0.09733021551098817,10274.301713501336,10352.19715835774,10.0,105.74,False,0.08316498951512864,8.316498951512864e-05,outputs/task9_lightweight_sam/inference_speed/cpu/ocid/efficient_sam_s/box_speed.json
ocid,efficient_sam_s,lightweight_sam,box,ok,zero_shot,0.8544621942786068,0.7761996754168248,0.7235365371020155,0.9594536086408882,0.8882131955888947,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/efficient_sam_s/box_metrics.json,cuda,ok,4.287164368917253,233.25441106251674,236.08625295601087,50.0,105.74,False,3.6632198738980946,0.003663219873898094,outputs/task9_lightweight_sam/inference_speed/cuda/ocid/efficient_sam_s/box_speed.json
ocid,efficient_sam_s,lightweight_sam,automatic,ok,zero_shot,0.14058032043489793,0.03529564593685713,0.002688568562168464,0.008601102062333837,0.0010664384914616755,outputs/task9_lightweight_sam/evaluation/zero_shot/ocid/efficient_sam_s/automatic_metrics.json,cpu,ok,0.054769942378763,18258.189739994123,18258.189739994123,1.0,105.74,False,0.007699576049807398,7.699576049807398e-06,outputs/task9_lightweight_sam/inference_speed/cpu/ocid/efficient_sam_s/automatic_speed.json
