row_index,file_name,object_id,image_path,gt_mask_path,sam_mask_path,sam_score,stability_score,generated_mask_count,iou,boundary_f1,image_gen_latency_sec,image_gen_fps,device,model_type
10,result_2018-08-27-15-56-34.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-34.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00010_result_2018-08-27-15-56-34_obj3.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0010_object_3_sam_auto_mask.png,0.9696992039680481,0.9710158705711365,61,0.8836245721491623,0.6731891920976405,13.576328183999976,0.07365761835210521,cuda,vit_b
11,result_2018-08-27-15-56-34.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-34.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00011_result_2018-08-27-15-56-34_obj4.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0011_object_4_sam_auto_mask.png,0.9647048711776733,0.9723462462425232,61,0.9436830139655732,0.8665933117178666,13.576328183999976,0.07365761835210521,cuda,vit_b
12,result_2018-08-27-15-56-34.png,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-34.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00012_result_2018-08-27-15-56-34_obj5.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0012_object_5_sam_auto_mask.png,0.9207174181938171,0.9613584876060486,61,0.7028794165723626,0.5135964437293398,13.576328183999976,0.07365761835210521,cuda,vit_b
13,result_2018-08-27-15-56-34.png,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-34.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00013_result_2018-08-27-15-56-34_obj6.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0013_object_6_sam_auto_mask.png,0.9368857741355896,0.9679266214370728,61,0.9538572458543619,0.8764429785614613,13.576328183999976,0.07365761835210521,cuda,vit_b
14,result_2018-08-27-15-56-34.png,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-34.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00014_result_2018-08-27-15-56-34_obj7.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0014_object_7_sam_auto_mask.png,0.8896058201789856,0.9513288736343384,61,0.9638854882757322,0.9523012455254632,13.576328183999976,0.07365761835210521,cuda,vit_b
15,result_2018-08-27-15-56-58.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00015_result_2018-08-27-15-56-58_obj3.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0015_object_3_sam_auto_mask.png,0.9778649210929871,0.9663334488868713,59,0.8854899837574445,0.6531099728077943,13.639187108000442,0.07331815247357537,cuda,vit_b
16,result_2018-08-27-15-56-58.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00016_result_2018-08-27-15-56-58_obj4.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0016_object_4_sam_auto_mask.png,0.9703503251075745,0.9792254567146301,59,0.6736545051400927,0.5977146205684148,13.639187108000442,0.07331815247357537,cuda,vit_b
17,result_2018-08-27-15-56-58.png,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00017_result_2018-08-27-15-56-58_obj5.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0017_object_5_sam_auto_mask.png,0.9363040328025818,0.9688705801963806,59,0.701783023606228,0.5272902092756296,13.639187108000442,0.07331815247357537,cuda,vit_b
18,result_2018-08-27-15-56-58.png,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00018_result_2018-08-27-15-56-58_obj6.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0018_object_6_sam_auto_mask.png,0.9329142570495605,0.9607007503509521,59,0.1421579059374335,0.10860655737704919,13.639187108000442,0.07331815247357537,cuda,vit_b
19,result_2018-08-27-15-56-58.png,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00019_result_2018-08-27-15-56-58_obj7.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0019_object_7_sam_auto_mask.png,0.9713026285171509,0.9589112401008606,59,0.2978228704290848,0.5049988896550918,13.639187108000442,0.07331815247357537,cuda,vit_b
20,result_2018-08-27-15-56-58.png,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00020_result_2018-08-27-15-56-58_obj8.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0020_object_8_sam_auto_mask.png,0.9245730042457581,0.9519615769386292,59,0.0649219124780129,0.0,13.639187108000442,0.07331815247357537,cuda,vit_b
21,result_2018-08-27-15-57-26.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00021_result_2018-08-27-15-57-26_obj3.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0021_object_3_sam_auto_mask.png,0.9767318367958069,0.9631901979446411,63,0.8748090230969713,0.6225555385990539,13.755242355000519,0.07269955513626153,cuda,vit_b
22,result_2018-08-27-15-57-26.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00022_result_2018-08-27-15-57-26_obj4.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0022_object_4_sam_auto_mask.png,0.9771865010261536,0.9774878621101379,63,0.6712907117008444,0.6054759642107905,13.755242355000519,0.07269955513626153,cuda,vit_b
23,result_2018-08-27-15-57-26.png,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00023_result_2018-08-27-15-57-26_obj5.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0023_object_5_sam_auto_mask.png,0.9263068437576294,0.9615023732185364,63,0.6948769462581618,0.47485494810819645,13.755242355000519,0.07269955513626153,cuda,vit_b
24,result_2018-08-27-15-57-26.png,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00024_result_2018-08-27-15-57-26_obj6.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0024_object_6_sam_auto_mask.png,0.9447094202041626,0.9859550595283508,63,0.03249861903885104,0.043304549555355065,13.755242355000519,0.07269955513626153,cuda,vit_b
25,result_2018-08-27-15-57-26.png,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00025_result_2018-08-27-15-57-26_obj7.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0025_object_7_sam_auto_mask.png,0.9733479022979736,0.9709966778755188,63,0.2957791177403999,0.43547149395209156,13.755242355000519,0.07269955513626153,cuda,vit_b
26,result_2018-08-27-15-57-26.png,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00026_result_2018-08-27-15-57-26_obj8.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0026_object_8_sam_auto_mask.png,0.9416482448577881,0.965758740901947,63,0.06924844108959632,0.024615384615384615,13.755242355000519,0.07269955513626153,cuda,vit_b
27,result_2018-08-27-15-57-26.png,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00027_result_2018-08-27-15-57-26_obj9.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0027_object_9_sam_auto_mask.png,0.968185305595398,0.975602924823761,63,0.8877630553390491,0.8899755501222494,13.755242355000519,0.07269955513626153,cuda,vit_b
28,result_2018-08-27-15-57-50.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00028_result_2018-08-27-15-57-50_obj3.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0028_object_3_sam_auto_mask.png,0.8997597694396973,0.9600344896316528,66,0.5967669510552313,0.3575232421698709,13.701693894000528,0.0729836768896044,cuda,vit_b
29,result_2018-08-27-15-57-50.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00029_result_2018-08-27-15-57-50_obj4.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0029_object_4_sam_auto_mask.png,0.9750757217407227,0.9781883358955383,66,0.6766841468334006,0.5849863589227776,13.701693894000528,0.0729836768896044,cuda,vit_b
30,result_2018-08-27-15-57-50.png,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00030_result_2018-08-27-15-57-50_obj5.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0030_object_5_sam_auto_mask.png,0.9296612739562988,0.9613636136054993,66,0.6969582228953679,0.5283422459893048,13.701693894000528,0.0729836768896044,cuda,vit_b
31,result_2018-08-27-15-57-50.png,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00031_result_2018-08-27-15-57-50_obj6.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0031_object_6_sam_auto_mask.png,0.9504109621047974,0.9750000238418579,66,0.0328916890577226,0.04048582995951417,13.701693894000528,0.0729836768896044,cuda,vit_b
32,result_2018-08-27-15-57-50.png,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00032_result_2018-08-27-15-57-50_obj7.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0032_object_7_sam_auto_mask.png,0.9702175855636597,0.9613442420959473,66,0.29609234353489355,0.433397745481595,13.701693894000528,0.0729836768896044,cuda,vit_b
33,result_2018-08-27-15-57-50.png,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00033_result_2018-08-27-15-57-50_obj8.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0033_object_8_sam_auto_mask.png,0.9391981363296509,0.9672785401344299,66,0.06743295019157088,0.014285714285714285,13.701693894000528,0.0729836768896044,cuda,vit_b
34,result_2018-08-27-15-57-50.png,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00034_result_2018-08-27-15-57-50_obj9.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0034_object_9_sam_auto_mask.png,0.969327449798584,0.9788135886192322,66,0.8937450929076158,0.8917164280683896,13.701693894000528,0.0729836768896044,cuda,vit_b
35,result_2018-08-27-15-57-50.png,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00035_result_2018-08-27-15-57-50_obj10.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0035_object_10_sam_auto_mask.png,0.9777743816375732,0.9779594540596008,66,0.8988313856427379,0.9789338800615071,13.701693894000528,0.0729836768896044,cuda,vit_b
36,result_2018-08-27-15-58-44.png,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-58-44.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00036_result_2018-08-27-15-58-44_obj2.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0036_object_2_sam_auto_mask.png,0.9341563582420349,0.9633592367172241,74,0.32760526580243193,0.3161760363765206,13.62646839000081,0.07338658641250043,cuda,vit_b
37,result_2018-08-27-15-58-44.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-58-44.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00037_result_2018-08-27-15-58-44_obj3.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0037_object_3_sam_auto_mask.png,0.8820466995239258,0.9594310522079468,74,0.5779990946129471,0.38094769775461157,13.62646839000081,0.07338658641250043,cuda,vit_b
38,result_2018-08-27-15-58-44.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-58-44.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00038_result_2018-08-27-15-58-44_obj4.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0038_object_4_sam_auto_mask.png,0.9688645601272583,0.9810929894447327,74,0.6721941354903943,0.6242956127955872,13.62646839000081,0.07338658641250043,cuda,vit_b
39,result_2018-08-27-15-58-44.png,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-58-44.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00039_result_2018-08-27-15-58-44_obj5.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0039_object_5_sam_auto_mask.png,0.89893639087677,0.9582599401473999,74,0.685397505354668,0.43846714441880236,13.62646839000081,0.07338658641250043,cuda,vit_b
40,result_2018-08-27-15-58-44.png,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-58-44.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00040_result_2018-08-27-15-58-44_obj6.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot100/sam_vit_b_auto/masks/row_0040_object_6_sam_auto_mask.png,0.9505681991577148,0.9888268113136292,74,0.032987398072646404,0.03898526394329417,13.62646839000081,0.07338658641250043,cuda,vit_b
