row_index,file_name,object_id,image_path,gt_mask_path,point_x,point_y,sam_score,iou,boundary_f1,latency_sec,fps,mask_output_path,visualization_output_path,device,model_type
31,result_2018-08-27-15-57-50.png,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00031_result_2018-08-27-15-57-50_obj6.png,110.0,201.0,0.7413389682769775,0.07693017249331242,0.14874325720188225,0.012690382000073441,78.799834393812,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0031_object_6_sam_point_mask.png,,cuda,vit_b
32,result_2018-08-27-15-57-50.png,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00032_result_2018-08-27-15-57-50_obj7.png,380.0,306.0,0.6538369655609131,0.07233704292527822,0.0,0.014024699000401597,71.30277804688464,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0032_object_7_sam_point_mask.png,,cuda,vit_b
33,result_2018-08-27-15-57-50.png,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00033_result_2018-08-27-15-57-50_obj8.png,274.0,216.0,0.6342156529426575,0.06699507389162561,0.0,0.016361002999474294,61.12094717127866,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0033_object_8_sam_point_mask.png,,cuda,vit_b
34,result_2018-08-27-15-57-50.png,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00034_result_2018-08-27-15-57-50_obj9.png,147.0,162.0,0.9180514812469482,0.891480996068152,0.8922777683389088,0.012621361000128672,79.23075807670863,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0034_object_9_sam_point_mask.png,,cuda,vit_b
35,result_2018-08-27-15-57-50.png,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00035_result_2018-08-27-15-57-50_obj10.png,463.0,160.0,0.8573551177978516,0.8302076356329537,0.7472978363695079,0.012581001999933505,79.48492496903548,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0035_object_10_sam_point_mask.png,,cuda,vit_b
36,result_2018-08-27-15-58-44.png,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-58-44.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00036_result_2018-08-27-15-58-44_obj2.png,300.0,127.0,0.7380827069282532,0.022612302711452852,0.05054853492570476,0.15696126700004243,6.370998521563474,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0036_object_2_sam_point_mask.png,,cuda,vit_b
37,result_2018-08-27-15-58-44.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-58-44.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00037_result_2018-08-27-15-58-44_obj3.png,453.0,199.0,0.9036140441894531,0.4032658393207054,0.03534883720930232,0.012478657999963616,80.13682240533522,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0037_object_3_sam_point_mask.png,,cuda,vit_b
38,result_2018-08-27-15-58-44.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-58-44.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00038_result_2018-08-27-15-58-44_obj4.png,257.0,248.0,0.7411881685256958,0.0,0.0,0.012780441000359133,78.24456135526934,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0038_object_4_sam_point_mask.png,,cuda,vit_b
39,result_2018-08-27-15-58-44.png,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-58-44.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00039_result_2018-08-27-15-58-44_obj5.png,177.0,54.0,0.795624852180481,0.25148737739186366,0.15709076071710912,0.012586108000505192,79.4526790934784,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0039_object_5_sam_point_mask.png,,cuda,vit_b
40,result_2018-08-27-15-58-44.png,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-58-44.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00040_result_2018-08-27-15-58-44_obj6.png,110.0,201.0,0.7421373724937439,0.07826488232579604,0.155011655011655,0.012484593000408495,80.09872648369715,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0040_object_6_sam_point_mask.png,,cuda,vit_b
