row_index,image_id,file_name,object_id,category_name,challenge_primary,image_path,gt_mask_path,mask_output_path,iou,boundary_f1,fastsam_score,num_candidate_masks,image_latency_sec,selection_latency_sec,total_latency_sec,fps
1027,158,000157.png,1313,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000157.png,data/cogar_sim_500_final/instance_masks/final/ann_00001313_img_000157_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_01027_object_1313_fastsam_box_mask.png,0.04837117472852912,0.8850174216027874,0.7447264194488525,28,0.0,0.002027549999183975,0.002027549999183975,493.2060863616031
1028,158,000157.png,1314,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000157.png,data/cogar_sim_500_final/instance_masks/final/ann_00001314_img_000157_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_01028_object_1314_fastsam_box_mask.png,0.9101023587004895,1.0,0.8369418382644653,28,0.0,0.0022396040003513917,0.0022396040003513917,446.5075075071758
1029,159,000158.png,1317,cable,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001317_img_000158_cat_cable.png,outputs/sim_fastsam_s_box_final/masks/row_01029_object_1317_fastsam_box_mask.png,0.8490466101694916,1.0,0.7258898019790649,27,0.039833672999520786,0.0017625289983698167,0.0415962019978906,24.04065640537834
1030,159,000158.png,1318,cable,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001318_img_000158_cat_cable.png,outputs/sim_fastsam_s_box_final/masks/row_01030_object_1318_fastsam_box_mask.png,0.8679448513571736,1.0,0.9082195162773132,27,0.0,0.0021258669985400047,0.0021258669985400047,470.3963139212267
1031,159,000158.png,1319,screw,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001319_img_000158_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_01031_object_1319_fastsam_box_mask.png,0.0025646743978590546,0.2756302521008403,0.9305872917175293,27,0.0,0.003401947000384098,0.003401947000384098,293.94931781332707
1032,159,000158.png,1320,metal_part,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001320_img_000158_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01032_object_1320_fastsam_box_mask.png,0.46496815286624205,0.8243992606284658,0.4486291706562042,27,0.0,0.0022781190018577036,0.0022781190018577036,438.95863174160127
1033,159,000158.png,1321,tool,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001321_img_000158_cat_tool.png,outputs/sim_fastsam_s_box_final/masks/row_01033_object_1321_fastsam_box_mask.png,0.5738088680804186,0.9415481832543443,0.3314911127090454,27,0.0,0.002455522000673227,0.002455522000673227,407.24538396554027
1034,159,000158.png,1322,screw,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001322_img_000158_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_01034_object_1322_fastsam_box_mask.png,0.015063731170336037,0.754863813229572,0.4653412401676178,27,0.0,0.002005940998060396,0.002005940998060396,498.51914935031976
1035,159,000158.png,1323,box,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001323_img_000158_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_01035_object_1323_fastsam_box_mask.png,0.9472741520205978,1.0,0.9305872917175293,27,0.0,0.0019734289999178145,0.0019734289999178145,506.7321905382185
1036,159,000158.png,1324,screw,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001324_img_000158_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_01036_object_1324_fastsam_box_mask.png,0.5408805031446541,1.0,0.30102869868278503,27,0.0,0.0019215059983253013,0.0019215059983253013,520.425125329588
1037,159,000158.png,1325,connector,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001325_img_000158_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_01037_object_1325_fastsam_box_mask.png,0.8709893048128342,1.0,0.8144342303276062,27,0.0,0.0022126549993117806,0.0022126549993117806,451.94573953510053
1038,159,000158.png,1326,connector,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001326_img_000158_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_01038_object_1326_fastsam_box_mask.png,0.8324652777777778,1.0,0.7065703272819519,27,0.0,0.0025727829997777008,0.0025727829997777008,388.68416033781483
1039,159,000158.png,1327,connector,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001327_img_000158_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_01039_object_1327_fastsam_box_mask.png,0.8097203117835855,1.0,0.4191514551639557,27,0.0,0.0019816690000880044,0.0019816690000880044,504.62514171417666
1040,159,000158.png,1328,screw,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001328_img_000158_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_01040_object_1328_fastsam_box_mask.png,0.4406779661016949,1.0,0.8504768013954163,27,0.0,0.0021677439981431235,0.0021677439981431235,461.3090848626932
1041,159,000158.png,1329,connector,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001329_img_000158_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_01041_object_1329_fastsam_box_mask.png,0.7254981699877999,1.0,0.8640601634979248,27,0.0,0.002402832000370836,0.002402832000370836,416.1755794186473
1042,159,000158.png,1330,screw,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001330_img_000158_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_01042_object_1330_fastsam_box_mask.png,0.5938967136150235,1.0,0.8755859136581421,27,0.0,0.002260606997879222,0.002260606997879222,442.35906592262404
1043,159,000158.png,1331,cable,small_parts,data/cogar_sim_500_final/rgb/000158.png,data/cogar_sim_500_final/instance_masks/final/ann_00001331_img_000158_cat_cable.png,outputs/sim_fastsam_s_box_final/masks/row_01043_object_1331_fastsam_box_mask.png,0.4577668821038556,0.8755707762557078,0.7465417981147766,27,0.0,0.0018944120020023547,0.0018944120020023547,527.8682773034697
1044,160,000159.png,1333,connector,dynamic_scene,data/cogar_sim_500_final/rgb/000159.png,data/cogar_sim_500_final/instance_masks/final/ann_00001333_img_000159_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_01044_object_1333_fastsam_box_mask.png,0.8000912825193975,1.0,0.908072829246521,18,0.038826293999591144,0.001708906998828752,0.040535200998419896,24.6699159093594
1045,160,000159.png,1334,glass_object,dynamic_scene,data/cogar_sim_500_final/rgb/000159.png,data/cogar_sim_500_final/instance_masks/final/ann_00001334_img_000159_cat_glass_object.png,outputs/sim_fastsam_s_box_final/masks/row_01045_object_1334_fastsam_box_mask.png,0.930919155806712,1.0,0.6722308397293091,18,0.0,0.0015706609992776066,0.0015706609992776066,636.6746232700306
1046,160,000159.png,1335,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000159.png,data/cogar_sim_500_final/instance_masks/final/ann_00001335_img_000159_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_01046_object_1335_fastsam_box_mask.png,0.3056246888999502,0.8554216867469879,0.7893827557563782,18,0.0,0.0018620600021677092,0.0018620600021677092,537.0396221581766
1047,160,000159.png,1336,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000159.png,data/cogar_sim_500_final/instance_masks/final/ann_00001336_img_000159_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_01047_object_1336_fastsam_box_mask.png,0.9337565104166666,1.0,0.9532259106636047,18,0.0,0.001817461998143699,0.001817461998143699,550.2178318013636
1048,160,000159.png,1337,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000159.png,data/cogar_sim_500_final/instance_masks/final/ann_00001337_img_000159_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_01048_object_1337_fastsam_box_mask.png,0.9186241610738255,1.0,0.9683088660240173,18,0.0,0.0022944299998926,0.0022944299998926,435.8380948849209
1049,160,000159.png,1338,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000159.png,data/cogar_sim_500_final/instance_masks/final/ann_00001338_img_000159_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_01049_object_1338_fastsam_box_mask.png,0.9213295074127212,1.0,0.945418119430542,18,0.0,0.0015171199993346818,0.0015171199993346818,659.1436408712167
1050,161,000160.png,1341,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000160.png,data/cogar_sim_500_final/instance_masks/final/ann_00001341_img_000160_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01050_object_1341_fastsam_box_mask.png,0.9225965727563171,0.9707187222715173,0.7893797755241394,23,0.042245820000971435,0.0018507670029066503,0.044096587003878085,22.67749202250176
1051,161,000160.png,1342,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000160.png,data/cogar_sim_500_final/instance_masks/final/ann_00001342_img_000160_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01051_object_1342_fastsam_box_mask.png,0.006234413965087282,0.5323719222543954,0.6605250835418701,23,0.0,0.0020960880028724205,0.0020960880028724205,477.0792059444202
1052,161,000160.png,1343,tool,reflective_metal,data/cogar_sim_500_final/rgb/000160.png,data/cogar_sim_500_final/instance_masks/final/ann_00001343_img_000160_cat_tool.png,outputs/sim_fastsam_s_box_final/masks/row_01052_object_1343_fastsam_box_mask.png,0.7589815137774677,0.9852941176470589,0.8913213014602661,23,0.0,0.00178451700048754,0.00178451700048754,560.3757205601261
1053,161,000160.png,1344,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000160.png,data/cogar_sim_500_final/instance_masks/final/ann_00001344_img_000160_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01053_object_1344_fastsam_box_mask.png,0.7953367875647669,1.0,0.45138493180274963,23,0.0,0.0018684070018935017,0.0018684070018935017,535.215292485293
1054,161,000160.png,1345,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000160.png,data/cogar_sim_500_final/instance_masks/final/ann_00001345_img_000160_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01054_object_1345_fastsam_box_mask.png,0.9226313611915598,1.0,0.9088966250419617,23,0.0,0.0017785900017770473,0.0017785900017770473,562.2431246104316
1055,161,000160.png,1346,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000160.png,data/cogar_sim_500_final/instance_masks/final/ann_00001346_img_000160_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01055_object_1346_fastsam_box_mask.png,0.9301613232591383,1.0,0.8230730295181274,23,0.0,0.0017994419977185316,0.0017994419977185316,555.727831887816
1056,161,000160.png,1347,robot_gripper,reflective_metal,data/cogar_sim_500_final/rgb/000160.png,data/cogar_sim_500_final/instance_masks/final/ann_00001347_img_000160_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_01056_object_1347_fastsam_box_mask.png,0.6174036043587594,0.7695190037845198,0.7098020911216736,23,0.0,0.0023686390013608616,0.0023686390013608616,422.18337172758993
1057,161,000160.png,1348,robot_gripper,reflective_metal,data/cogar_sim_500_final/rgb/000160.png,data/cogar_sim_500_final/instance_masks/final/ann_00001348_img_000160_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_01057_object_1348_fastsam_box_mask.png,0.034715248888251324,0.2681121689973222,0.8194068670272827,23,0.0,0.0017157059992314316,0.0017157059992314316,582.8504420034437
1058,161,000160.png,1349,robot_gripper,reflective_metal,data/cogar_sim_500_final/rgb/000160.png,data/cogar_sim_500_final/instance_masks/final/ann_00001349_img_000160_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_01058_object_1349_fastsam_box_mask.png,0.8892410341951626,1.0,0.8194068670272827,23,0.0,0.0018609429971547797,0.0018609429971547797,537.3619726820828
1059,162,000161.png,1351,plastic_object,transparent_glass,data/cogar_sim_500_final/rgb/000161.png,data/cogar_sim_500_final/instance_masks/final/ann_00001351_img_000161_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_01059_object_1351_fastsam_box_mask.png,0.8767951625094482,1.0,0.9475864171981812,15,0.04011227999944822,0.0016259380026895087,0.04173821800213773,23.95885708270493
1060,162,000161.png,1352,box,transparent_glass,data/cogar_sim_500_final/rgb/000161.png,data/cogar_sim_500_final/instance_masks/final/ann_00001352_img_000161_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_01060_object_1352_fastsam_box_mask.png,0.881044560844151,0.9468526529531208,0.6792361736297607,15,0.0,0.0019175609995727427,0.0019175609995727427,521.4957960778369
1061,162,000161.png,1353,cable,transparent_glass,data/cogar_sim_500_final/rgb/000161.png,data/cogar_sim_500_final/instance_masks/final/ann_00001353_img_000161_cat_cable.png,outputs/sim_fastsam_s_box_final/masks/row_01061_object_1353_fastsam_box_mask.png,0.4005805515239477,0.9991431019708655,0.7723281383514404,15,0.0,0.0014483000013569836,0.0014483000013569836,690.4646820845479
1062,162,000161.png,1354,glass_object,transparent_glass,data/cogar_sim_500_final/rgb/000161.png,data/cogar_sim_500_final/instance_masks/final/ann_00001354_img_000161_cat_glass_object.png,outputs/sim_fastsam_s_box_final/masks/row_01062_object_1354_fastsam_box_mask.png,0.9018678938819708,1.0,0.7586293816566467,15,0.0,0.0016927280012168922,0.0016927280012168922,590.7623665946957
1063,162,000161.png,1355,glass_object,transparent_glass,data/cogar_sim_500_final/rgb/000161.png,data/cogar_sim_500_final/instance_masks/final/ann_00001355_img_000161_cat_glass_object.png,outputs/sim_fastsam_s_box_final/masks/row_01063_object_1355_fastsam_box_mask.png,0.9094314676068753,1.0,0.5225073099136353,15,0.0,0.0020306270016590133,0.0020306270016590133,492.45873278696894
1064,162,000161.png,1356,box,transparent_glass,data/cogar_sim_500_final/rgb/000161.png,data/cogar_sim_500_final/instance_masks/final/ann_00001356_img_000161_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_01064_object_1356_fastsam_box_mask.png,0.06605271514766592,0.3193548387096774,0.6792361736297607,15,0.0,0.001380639001581585,0.001380639001581585,724.3022968744576
1065,163,000162.png,1359,box,partial_occlusion,data/cogar_sim_500_final/rgb/000162.png,data/cogar_sim_500_final/instance_masks/final/ann_00001359_img_000162_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_01065_object_1359_fastsam_box_mask.png,0.8279598049163693,0.8892955169258919,0.8622511029243469,25,0.04067217699775938,0.002605000998300966,0.043277177996060345,23.106867090341083
1066,163,000162.png,1360,glass_object,partial_occlusion,data/cogar_sim_500_final/rgb/000162.png,data/cogar_sim_500_final/instance_masks/final/ann_00001360_img_000162_cat_glass_object.png,outputs/sim_fastsam_s_box_final/masks/row_01066_object_1360_fastsam_box_mask.png,0.2813526570048309,0.8730434782608695,0.9332178831100464,25,0.0,0.002082920000248123,0.002082920000248123,480.0952508405879
1067,163,000162.png,1361,box,partial_occlusion,data/cogar_sim_500_final/rgb/000162.png,data/cogar_sim_500_final/instance_masks/final/ann_00001361_img_000162_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_01067_object_1361_fastsam_box_mask.png,0.9378847229994404,1.0,0.8870800733566284,25,0.0,0.0020693619990197476,0.0020693619990197476,483.24072853067656
1068,163,000162.png,1362,tool,partial_occlusion,data/cogar_sim_500_final/rgb/000162.png,data/cogar_sim_500_final/instance_masks/final/ann_00001362_img_000162_cat_tool.png,outputs/sim_fastsam_s_box_final/masks/row_01068_object_1362_fastsam_box_mask.png,0.9278424780886061,0.9396325459317586,0.7671800851821899,25,0.0,0.001838735999626806,0.001838735999626806,543.8518635644064
1069,163,000162.png,1363,screw,partial_occlusion,data/cogar_sim_500_final/rgb/000162.png,data/cogar_sim_500_final/instance_masks/final/ann_00001363_img_000162_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_01069_object_1363_fastsam_box_mask.png,0.833578792341679,1.0,0.8863019943237305,25,0.0,0.0022518069999932777,0.0022518069999932777,444.0877926052212
1070,163,000162.png,1364,cable,partial_occlusion,data/cogar_sim_500_final/rgb/000162.png,data/cogar_sim_500_final/instance_masks/final/ann_00001364_img_000162_cat_cable.png,outputs/sim_fastsam_s_box_final/masks/row_01070_object_1364_fastsam_box_mask.png,0.0012292842833727918,0.197293758184199,0.8870800733566284,25,0.0,0.002278402000229107,0.002278402000229107,438.9041090639158
1071,163,000162.png,1365,box,partial_occlusion,data/cogar_sim_500_final/rgb/000162.png,data/cogar_sim_500_final/instance_masks/final/ann_00001365_img_000162_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_01071_object_1365_fastsam_box_mask.png,0.3383556306013768,0.5742834220698709,0.6618532538414001,25,0.0,0.0018861450007534586,0.0018861450007534586,530.1819317181499
1072,163,000162.png,1366,glass_object,partial_occlusion,data/cogar_sim_500_final/rgb/000162.png,data/cogar_sim_500_final/instance_masks/final/ann_00001366_img_000162_cat_glass_object.png,outputs/sim_fastsam_s_box_final/masks/row_01072_object_1366_fastsam_box_mask.png,0.6371014492753623,0.9235880398671097,0.9332178831100464,25,0.0,0.0023537449997093063,0.0023537449997093063,424.8548590112789
1073,163,000162.png,1367,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000162.png,data/cogar_sim_500_final/instance_masks/final/ann_00001367_img_000162_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_01073_object_1367_fastsam_box_mask.png,0.9487749405561873,0.903755868544601,0.9151262044906616,25,0.0,0.0020249379995220806,0.0020249379995220806,493.84228071971427
1074,163,000162.png,1368,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000162.png,data/cogar_sim_500_final/instance_masks/final/ann_00001368_img_000162_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_01074_object_1368_fastsam_box_mask.png,0.8815286624203822,1.0,0.5678431987762451,25,0.0,0.0026273689982190263,0.0026273689982190263,380.60889074882687
1075,163,000162.png,1369,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000162.png,data/cogar_sim_500_final/instance_masks/final/ann_00001369_img_000162_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_01075_object_1369_fastsam_box_mask.png,0.9107806691449815,1.0,0.8651307821273804,25,0.0,0.0018206679997092579,0.0018206679997092579,549.2489570639402
1076,164,000163.png,1372,connector,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001372_img_000163_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_01076_object_1372_fastsam_box_mask.png,0.8113074204946996,1.0,0.8869086503982544,25,0.040210585997556336,0.0019075810014328454,0.04211816699898918,23.742723657086017
1077,164,000163.png,1373,screw,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001373_img_000163_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_01077_object_1373_fastsam_box_mask.png,0.7898936170212766,1.0,0.8746463656425476,25,0.0,0.0022551190013473388,0.0022551190013473388,443.4355789661397
1078,164,000163.png,1374,metal_part,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001374_img_000163_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01078_object_1374_fastsam_box_mask.png,0.9558885605740819,1.0,0.9525213837623596,25,0.0,0.0018940680020023137,0.0018940680020023137,527.9641485642808
1079,164,000163.png,1375,connector,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001375_img_000163_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_01079_object_1375_fastsam_box_mask.png,0.8111498257839721,1.0,0.6196330189704895,25,0.0,0.0022235470023588277,0.0022235470023588277,449.7318918552924
1080,164,000163.png,1376,box,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001376_img_000163_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_01080_object_1376_fastsam_box_mask.png,0.9519798625229935,1.0,0.9476195573806763,25,0.0,0.0018246110012114514,0.0018246110012114514,548.0620249116384
1081,164,000163.png,1377,cable,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001377_img_000163_cat_cable.png,outputs/sim_fastsam_s_box_final/masks/row_01081_object_1377_fastsam_box_mask.png,0.7410673559373575,1.0,0.39483413100242615,25,0.0,0.0020454900004551746,0.0020454900004551746,488.8804148529076
1082,164,000163.png,1378,connector,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001378_img_000163_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_01082_object_1378_fastsam_box_mask.png,0.9241523942677385,1.0,0.9524016380310059,25,0.0,0.0019445670004643034,0.0019445670004643034,514.2533015119718
1083,164,000163.png,1379,screw,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001379_img_000163_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_01083_object_1379_fastsam_box_mask.png,0.6520833333333333,1.0,0.753034234046936,25,0.0,0.00241171800007578,0.00241171800007578,414.64217622814044
1084,164,000163.png,1380,screw,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001380_img_000163_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_01084_object_1380_fastsam_box_mask.png,0.7387033398821218,1.0,0.8746232986450195,25,0.0,0.0018828259999281727,0.0018828259999281727,531.1165237988793
1085,164,000163.png,1381,connector,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001381_img_000163_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_01085_object_1381_fastsam_box_mask.png,0.8505102040816327,1.0,0.405224084854126,25,0.0,0.0019190870007150806,0.0019190870007150806,521.0811180667604
1086,164,000163.png,1382,metal_part,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001382_img_000163_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01086_object_1382_fastsam_box_mask.png,0.9670794321957112,1.0,0.8965051174163818,25,0.0,0.0021175629990466405,0.0021175629990466405,472.2409677776838
1087,164,000163.png,1383,plastic_object,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001383_img_000163_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_01087_object_1383_fastsam_box_mask.png,0.8661493695441319,1.0,0.9203581213951111,25,0.0,0.002180641000450123,0.002180641000450123,458.5807566644772
1088,164,000163.png,1385,connector,small_parts,data/cogar_sim_500_final/rgb/000163.png,data/cogar_sim_500_final/instance_masks/final/ann_00001385_img_000163_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_01088_object_1385_fastsam_box_mask.png,0.772685609532539,1.0,0.841189444065094,25,0.0,0.001987392002774868,0.001987392002774868,503.1719955619043
1089,166,000165.png,1389,plastic_object,reflective_metal,data/cogar_sim_500_final/rgb/000165.png,data/cogar_sim_500_final/instance_masks/final/ann_00001389_img_000165_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_01089_object_1389_fastsam_box_mask.png,0.9036933146330061,1.0,0.9532317519187927,21,0.0395616540008632,0.0016893720021471381,0.04125102600301034,24.241821280445823
1090,166,000165.png,1390,box,reflective_metal,data/cogar_sim_500_final/rgb/000165.png,data/cogar_sim_500_final/instance_masks/final/ann_00001390_img_000165_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_01090_object_1390_fastsam_box_mask.png,0.955655951346655,0.9421390999415545,0.9500057697296143,21,0.0,0.0016472729985252954,0.0016472729985252954,607.063917696241
1091,166,000165.png,1391,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000165.png,data/cogar_sim_500_final/instance_masks/final/ann_00001391_img_000165_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01091_object_1391_fastsam_box_mask.png,0.8941695247427731,1.0,0.8287086486816406,21,0.0,0.0016894960026547778,0.0016894960026547778,591.8924924525758
1092,166,000165.png,1392,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000165.png,data/cogar_sim_500_final/instance_masks/final/ann_00001392_img_000165_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01092_object_1392_fastsam_box_mask.png,0.9757466876263193,1.0,0.9211438298225403,21,0.0,0.0020660179980040994,0.0020660179980040994,484.0228889419461
1093,166,000165.png,1393,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000165.png,data/cogar_sim_500_final/instance_masks/final/ann_00001393_img_000165_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01093_object_1393_fastsam_box_mask.png,0.9194390084801044,1.0,0.804886519908905,21,0.0,0.0017514280007162597,0.0017514280007162597,570.9626656597031
1094,166,000165.png,1394,tool,reflective_metal,data/cogar_sim_500_final/rgb/000165.png,data/cogar_sim_500_final/instance_masks/final/ann_00001394_img_000165_cat_tool.png,outputs/sim_fastsam_s_box_final/masks/row_01094_object_1394_fastsam_box_mask.png,0.9283270612384537,1.0,0.9578160047531128,21,0.0,0.001710471999103902,0.001710471999103902,584.6339492981407
1095,166,000165.png,1395,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000165.png,data/cogar_sim_500_final/instance_masks/final/ann_00001395_img_000165_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01095_object_1395_fastsam_box_mask.png,0.9743811666955167,1.0,0.9439846277236938,21,0.0,0.0017677820032986347,0.0017677820032986347,565.6806088839157
1096,166,000165.png,1396,box,reflective_metal,data/cogar_sim_500_final/rgb/000165.png,data/cogar_sim_500_final/instance_masks/final/ann_00001396_img_000165_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_01096_object_1396_fastsam_box_mask.png,0.48272874932322685,0.6783581221788814,0.5301286578178406,21,0.0,0.002184267999837175,0.002184267999837175,457.8192786208214
1097,166,000165.png,1397,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000165.png,data/cogar_sim_500_final/instance_masks/final/ann_00001397_img_000165_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_01097_object_1397_fastsam_box_mask.png,0.9178657074340527,1.0,0.9402567744255066,21,0.0,0.0016487259999848902,0.0016487259999848902,606.5289199109885
1098,167,000166.png,1400,connector,transparent_glass,data/cogar_sim_500_final/rgb/000166.png,data/cogar_sim_500_final/instance_masks/final/ann_00001400_img_000166_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_01098_object_1400_fastsam_box_mask.png,0.4927846071619455,0.9261083743842364,0.2918243110179901,21,0.039062193001882406,0.0015163230018515605,0.040578516003733966,24.64358233080731
1099,167,000166.png,1401,glass_object,transparent_glass,data/cogar_sim_500_final/rgb/000166.png,data/cogar_sim_500_final/instance_masks/final/ann_00001401_img_000166_cat_glass_object.png,outputs/sim_fastsam_s_box_final/masks/row_01099_object_1401_fastsam_box_mask.png,0.9134001823154057,1.0,0.7604486346244812,21,0.0,0.001989192998735234,0.001989192998735234,502.7164285395226
