row_index,image_id,file_name,object_id,category_name,challenge_primary,image_path,gt_mask_path,mask_output_path,iou,boundary_f1,sam_score,image_latency_sec,prediction_latency_sec,total_latency_sec,fps
1136,172,000171.png,1446,box,transparent_glass,data/cogar_sim_500_final/rgb/000171.png,data/cogar_sim_500_final/instance_masks/final/ann_00001446_img_000171_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01136_object_1446_mobilesam_box_mask.png,0.7423076923076923,0.9130933965389155,0.9514482021331787,0.029739292000158457,0.14562587999898824,0.1753651719991467,5.702386560570111
1137,172,000171.png,1447,glass_object,transparent_glass,data/cogar_sim_500_final/rgb/000171.png,data/cogar_sim_500_final/instance_masks/final/ann_00001447_img_000171_cat_glass_object.png,outputs/sim_mobilesam_box_final/masks/row_01137_object_1447_mobilesam_box_mask.png,0.7975994738572838,0.9282275711159738,1.0150139331817627,0.0,0.012934319998748833,0.012934319998748833,77.31368947859124
1138,172,000171.png,1448,glass_object,transparent_glass,data/cogar_sim_500_final/rgb/000171.png,data/cogar_sim_500_final/instance_masks/final/ann_00001448_img_000171_cat_glass_object.png,outputs/sim_mobilesam_box_final/masks/row_01138_object_1448_mobilesam_box_mask.png,0.9350819672131148,1.0,0.9707626104354858,0.0,0.012683353997999802,0.012683353997999802,78.84349834891485
1139,172,000171.png,1449,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000171.png,data/cogar_sim_500_final/instance_masks/final/ann_00001449_img_000171_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01139_object_1449_mobilesam_box_mask.png,0.978949584254289,1.0,1.0025304555892944,0.0,0.012730554000881966,0.012730554000881966,78.5511769504077
1140,172,000171.png,1450,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000171.png,data/cogar_sim_500_final/instance_masks/final/ann_00001450_img_000171_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01140_object_1450_mobilesam_box_mask.png,0.9452506596306068,1.0,0.9898116588592529,0.0,0.012550277999253012,0.012550277999253012,79.67950989289
1141,173,000172.png,1453,box,partial_occlusion,data/cogar_sim_500_final/rgb/000172.png,data/cogar_sim_500_final/instance_masks/final/ann_00001453_img_000172_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01141_object_1453_mobilesam_box_mask.png,0.9917417653154144,1.0,1.0045981407165527,0.029362003999267472,0.14557409299959545,0.17493609699886292,5.716373105125925
1142,173,000172.png,1454,tool,partial_occlusion,data/cogar_sim_500_final/rgb/000172.png,data/cogar_sim_500_final/instance_masks/final/ann_00001454_img_000172_cat_tool.png,outputs/sim_mobilesam_box_final/masks/row_01142_object_1454_mobilesam_box_mask.png,0.9834016918738785,0.9404861693210393,1.0094504356384277,0.0,0.01288995100185275,0.01288995100185275,77.57981390745891
1143,173,000172.png,1455,plastic_object,partial_occlusion,data/cogar_sim_500_final/rgb/000172.png,data/cogar_sim_500_final/instance_masks/final/ann_00001455_img_000172_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01143_object_1455_mobilesam_box_mask.png,0.9809039548022599,1.0,1.008320689201355,0.0,0.012575792999996338,0.012575792999996338,79.51784829793964
1144,173,000172.png,1456,plastic_object,partial_occlusion,data/cogar_sim_500_final/rgb/000172.png,data/cogar_sim_500_final/instance_masks/final/ann_00001456_img_000172_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01144_object_1456_mobilesam_box_mask.png,0.9330543933054394,1.0,0.9931232929229736,0.0,0.01280875699740136,0.01280875699740136,78.0715880707925
1145,173,000172.png,1457,metal_part,partial_occlusion,data/cogar_sim_500_final/rgb/000172.png,data/cogar_sim_500_final/instance_masks/final/ann_00001457_img_000172_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01145_object_1457_mobilesam_box_mask.png,0.9549180327868853,1.0,0.9965310096740723,0.0,0.012713568998151459,0.012713568998151459,78.6561193120043
1146,173,000172.png,1458,plastic_object,partial_occlusion,data/cogar_sim_500_final/rgb/000172.png,data/cogar_sim_500_final/instance_masks/final/ann_00001458_img_000172_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01146_object_1458_mobilesam_box_mask.png,0.40591397849462363,1.0,0.9052143096923828,0.0,0.012713329000689555,0.012713329000689555,78.65760415275663
1147,173,000172.png,1459,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000172.png,data/cogar_sim_500_final/instance_masks/final/ann_00001459_img_000172_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01147_object_1459_mobilesam_box_mask.png,0.9602326017632714,1.0,0.9862186908721924,0.0,0.012570803999551572,0.012570803999551572,79.54940670745262
1148,173,000172.png,1460,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000172.png,data/cogar_sim_500_final/instance_masks/final/ann_00001460_img_000172_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01148_object_1460_mobilesam_box_mask.png,0.9655765920826161,1.0,0.9810727834701538,0.0,0.012672679997194791,0.012672679997194791,78.90990699846905
1149,173,000172.png,1461,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000172.png,data/cogar_sim_500_final/instance_masks/final/ann_00001461_img_000172_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01149_object_1461_mobilesam_box_mask.png,0.9118611378977821,1.0,0.9792490005493164,0.0,0.012642895999306347,0.012642895999306347,79.0958021053772
1150,174,000173.png,1463,connector,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001463_img_000173_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01150_object_1463_mobilesam_box_mask.png,0.23076923076923078,0.967741935483871,0.8962274789810181,0.02982970900120563,0.1450083989984705,0.17483810799967614,5.7195768785249745
1151,174,000173.png,1464,screw,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001464_img_000173_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01151_object_1464_mobilesam_box_mask.png,0.8605769230769231,1.0,0.9504091739654541,0.0,0.012483932998293312,0.012483932998293312,80.10296115308459
1152,174,000173.png,1465,screw,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001465_img_000173_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01152_object_1465_mobilesam_box_mask.png,0.6789473684210526,1.0,0.9711000919342041,0.0,0.012542106996988878,0.012542106996988878,79.73141994722904
1153,174,000173.png,1466,screw,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001466_img_000173_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01153_object_1466_mobilesam_box_mask.png,0.8810810810810811,1.0,0.9539933204650879,0.0,0.012555241999507416,0.012555241999507416,79.64800678786067
1154,174,000173.png,1467,screw,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001467_img_000173_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01154_object_1467_mobilesam_box_mask.png,0.8743961352657005,1.0,0.9723821878433228,0.0,0.01253886899939971,0.01253886899939971,79.75200953514023
1155,174,000173.png,1468,box,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001468_img_000173_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01155_object_1468_mobilesam_box_mask.png,0.9806979918112693,1.0,1.0115703344345093,0.0,0.012658288000238826,0.012658288000238826,78.99962459229343
1156,174,000173.png,1469,connector,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001469_img_000173_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01156_object_1469_mobilesam_box_mask.png,0.7405614714424008,1.0,0.9950430393218994,0.0,0.012691526000708109,0.012691526000708109,78.79273146067747
1157,174,000173.png,1470,screw,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001470_img_000173_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01157_object_1470_mobilesam_box_mask.png,0.8896551724137931,1.0,0.9670127630233765,0.0,0.012718202000542078,0.012718202000542078,78.62746636335685
1158,174,000173.png,1471,connector,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001471_img_000173_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01158_object_1471_mobilesam_box_mask.png,0.931076923076923,1.0,0.9925751090049744,0.0,0.012844560002122307,0.012844560002122307,77.85397085106612
1159,174,000173.png,1472,screw,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001472_img_000173_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01159_object_1472_mobilesam_box_mask.png,0.889763779527559,1.0,0.9727360010147095,0.0,0.012718558999040397,0.012718558999040397,78.62525936117834
1160,174,000173.png,1473,metal_part,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001473_img_000173_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01160_object_1473_mobilesam_box_mask.png,0.9570175438596491,1.0,0.9878431558609009,0.0,0.01264611400256399,0.01264611400256399,79.07567493043719
1161,174,000173.png,1474,metal_part,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001474_img_000173_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01161_object_1474_mobilesam_box_mask.png,0.937291280148423,1.0,0.9721771478652954,0.0,0.01277013299841201,0.01277013299841201,78.3077200624576
1162,174,000173.png,1475,connector,small_parts,data/cogar_sim_500_final/rgb/000173.png,data/cogar_sim_500_final/instance_masks/final/ann_00001475_img_000173_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01162_object_1475_mobilesam_box_mask.png,0.5619834710743802,1.0,0.8857626914978027,0.0,0.012659828000323614,0.012659828000323614,78.99001471224078
1163,178,000177.png,1484,metal_part,partial_occlusion,data/cogar_sim_500_final/rgb/000177.png,data/cogar_sim_500_final/instance_masks/final/ann_00001484_img_000177_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01163_object_1484_mobilesam_box_mask.png,0.9249448123620309,1.0,0.9965754747390747,0.029835640998499002,0.14503533600145602,0.17487097699995502,5.718501818630871
1164,178,000177.png,1485,box,partial_occlusion,data/cogar_sim_500_final/rgb/000177.png,data/cogar_sim_500_final/instance_masks/final/ann_00001485_img_000177_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01164_object_1485_mobilesam_box_mask.png,0.9838187702265372,1.0,1.0060480833053589,0.0,0.012508389001595788,0.012508389001595788,79.94634639779932
1165,178,000177.png,1486,tool,partial_occlusion,data/cogar_sim_500_final/rgb/000177.png,data/cogar_sim_500_final/instance_masks/final/ann_00001486_img_000177_cat_tool.png,outputs/sim_mobilesam_box_final/masks/row_01165_object_1486_mobilesam_box_mask.png,0.944963655244029,1.0,0.9177064895629883,0.0,0.012569911999889882,0.012569911999889882,79.55505177830683
1166,178,000177.png,1487,box,partial_occlusion,data/cogar_sim_500_final/rgb/000177.png,data/cogar_sim_500_final/instance_masks/final/ann_00001487_img_000177_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01166_object_1487_mobilesam_box_mask.png,0.9853265809635112,1.0,1.006607174873352,0.0,0.012575496002682485,0.012575496002682485,79.51972628250127
1167,178,000177.png,1488,screw,partial_occlusion,data/cogar_sim_500_final/rgb/000177.png,data/cogar_sim_500_final/instance_masks/final/ann_00001488_img_000177_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01167_object_1488_mobilesam_box_mask.png,0.8842975206611571,1.0,0.9748581647872925,0.0,0.01254667000102927,0.01254667000102927,79.70242302682422
1168,178,000177.png,1489,screw,partial_occlusion,data/cogar_sim_500_final/rgb/000177.png,data/cogar_sim_500_final/instance_masks/final/ann_00001489_img_000177_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01168_object_1489_mobilesam_box_mask.png,0.577639751552795,1.0,0.9424251317977905,0.0,0.012818862000131048,0.012818862000131048,78.01004488462212
1169,178,000177.png,1490,box,partial_occlusion,data/cogar_sim_500_final/rgb/000177.png,data/cogar_sim_500_final/instance_masks/final/ann_00001490_img_000177_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01169_object_1490_mobilesam_box_mask.png,0.9623404917522564,0.9721115537848606,0.9900922179222107,0.0,0.013533342000300763,0.013533342000300763,73.89157829439145
1170,178,000177.png,1491,connector,partial_occlusion,data/cogar_sim_500_final/rgb/000177.png,data/cogar_sim_500_final/instance_masks/final/ann_00001491_img_000177_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01170_object_1491_mobilesam_box_mask.png,0.9582664526484751,1.0,0.9916117191314697,0.0,0.013793148998956895,0.013793148998956895,72.4997605750235
1171,178,000177.png,1492,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000177.png,data/cogar_sim_500_final/instance_masks/final/ann_00001492_img_000177_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01171_object_1492_mobilesam_box_mask.png,0.7655291411042945,0.8685571792756349,1.000279188156128,0.0,0.012992339001357323,0.012992339001357323,76.96843500585453
1172,178,000177.png,1493,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000177.png,data/cogar_sim_500_final/instance_masks/final/ann_00001493_img_000177_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01172_object_1493_mobilesam_box_mask.png,0.6872177055103884,0.9666283084004603,0.9534239768981934,0.0,0.012737621000269428,0.012737621000269428,78.50759572598744
1173,178,000177.png,1494,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000177.png,data/cogar_sim_500_final/instance_masks/final/ann_00001494_img_000177_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01173_object_1494_mobilesam_box_mask.png,0.2443820224719101,0.7260155574762316,0.857836902141571,0.0,0.012630698001885321,0.012630698001885321,79.17218825521242
1174,179,000178.png,1497,connector,small_parts,data/cogar_sim_500_final/rgb/000178.png,data/cogar_sim_500_final/instance_masks/final/ann_00001497_img_000178_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01174_object_1497_mobilesam_box_mask.png,0.9558638083228247,1.0,0.994558572769165,0.03150906100199791,0.14419505900150398,0.17570412000350188,5.691386177968219
1175,179,000178.png,1498,screw,small_parts,data/cogar_sim_500_final/rgb/000178.png,data/cogar_sim_500_final/instance_masks/final/ann_00001498_img_000178_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01175_object_1498_mobilesam_box_mask.png,0.898989898989899,1.0,0.9553823471069336,0.0,0.012790173997927923,0.012790173997927923,78.18501923132597
1176,179,000178.png,1499,plastic_object,small_parts,data/cogar_sim_500_final/rgb/000178.png,data/cogar_sim_500_final/instance_masks/final/ann_00001499_img_000178_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01176_object_1499_mobilesam_box_mask.png,0.9546925566343042,1.0,0.9951152801513672,0.0,0.012622733996977331,0.012622733996977331,79.22214000861163
1177,179,000178.png,1500,screw,small_parts,data/cogar_sim_500_final/rgb/000178.png,data/cogar_sim_500_final/instance_masks/final/ann_00001500_img_000178_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01177_object_1500_mobilesam_box_mask.png,0.6858108108108109,1.0,0.9548567533493042,0.0,0.012648766998609062,0.012648766998609062,79.0590893254628
1178,179,000178.png,1501,screw,small_parts,data/cogar_sim_500_final/rgb/000178.png,data/cogar_sim_500_final/instance_masks/final/ann_00001501_img_000178_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01178_object_1501_mobilesam_box_mask.png,0.762589928057554,1.0,0.9528512954711914,0.0,0.012833190001401817,0.012833190001401817,77.92294822181907
1179,179,000178.png,1502,metal_part,small_parts,data/cogar_sim_500_final/rgb/000178.png,data/cogar_sim_500_final/instance_masks/final/ann_00001502_img_000178_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01179_object_1502_mobilesam_box_mask.png,0.9763751763046544,1.0,0.9995096921920776,0.0,0.012762750000547385,0.012762750000547385,78.35301952612961
1180,179,000178.png,1503,box,small_parts,data/cogar_sim_500_final/rgb/000178.png,data/cogar_sim_500_final/instance_masks/final/ann_00001503_img_000178_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01180_object_1503_mobilesam_box_mask.png,0.9806385434030004,1.0,1.0023137331008911,0.0,0.012656916998821544,0.012656916998821544,79.00818185764415
1181,179,000178.png,1504,screw,small_parts,data/cogar_sim_500_final/rgb/000178.png,data/cogar_sim_500_final/instance_masks/final/ann_00001504_img_000178_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01181_object_1504_mobilesam_box_mask.png,0.8951841359773371,1.0,0.9708971977233887,0.0,0.01263732399820583,0.01263732399820583,79.13067672728609
1182,179,000178.png,1505,robot_gripper,small_parts,data/cogar_sim_500_final/rgb/000178.png,data/cogar_sim_500_final/instance_masks/final/ann_00001505_img_000178_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01182_object_1505_mobilesam_box_mask.png,0.7266261566082033,0.9045563690467421,0.9960711002349854,0.0,0.012651555000047665,0.012651555000047665,79.04166720978034
1183,179,000178.png,1506,robot_gripper,small_parts,data/cogar_sim_500_final/rgb/000178.png,data/cogar_sim_500_final/instance_masks/final/ann_00001506_img_000178_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01183_object_1506_mobilesam_box_mask.png,0.8770053475935828,1.0,0.9695537090301514,0.0,0.012617008000233909,0.012617008000233909,79.25809351800845
1184,179,000178.png,1507,robot_gripper,small_parts,data/cogar_sim_500_final/rgb/000178.png,data/cogar_sim_500_final/instance_masks/final/ann_00001507_img_000178_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01184_object_1507_mobilesam_box_mask.png,0.9288779889638259,1.0,0.9764186143875122,0.0,0.012621717000001809,0.012621717000001809,79.2285233459011
1185,180,000179.png,1509,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000179.png,data/cogar_sim_500_final/instance_masks/final/ann_00001509_img_000179_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01185_object_1509_mobilesam_box_mask.png,0.9779338014042126,1.0,1.0017952919006348,0.031887285000266274,0.1445303350010363,0.17641762000130257,5.6683680461884505
1186,180,000179.png,1510,metal_part,dynamic_scene,data/cogar_sim_500_final/rgb/000179.png,data/cogar_sim_500_final/instance_masks/final/ann_00001510_img_000179_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01186_object_1510_mobilesam_box_mask.png,0.977316141356256,1.0,1.0025362968444824,0.0,0.012838003000069875,0.012838003000069875,77.8937347182858
1187,180,000179.png,1511,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000179.png,data/cogar_sim_500_final/instance_masks/final/ann_00001511_img_000179_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01187_object_1511_mobilesam_box_mask.png,0.9497771173848439,1.0,0.9929291009902954,0.0,0.01272269699984463,0.01272269699984463,78.59968684408754
1188,180,000179.png,1512,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000179.png,data/cogar_sim_500_final/instance_masks/final/ann_00001512_img_000179_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01188_object_1512_mobilesam_box_mask.png,0.9899415204678362,1.0,1.0025070905685425,0.0,0.012645587001316017,0.012645587001316017,79.07897038673893
1189,180,000179.png,1513,box,dynamic_scene,data/cogar_sim_500_final/rgb/000179.png,data/cogar_sim_500_final/instance_masks/final/ann_00001513_img_000179_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01189_object_1513_mobilesam_box_mask.png,0.9790704387990762,1.0,1.0037062168121338,0.0,0.012760686997353332,0.012760686997353332,78.36568675396614
1190,180,000179.png,1514,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000179.png,data/cogar_sim_500_final/instance_masks/final/ann_00001514_img_000179_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01190_object_1514_mobilesam_box_mask.png,0.98,1.0,1.0054981708526611,0.0,0.012747730997944018,0.012747730997944018,78.44533275461195
1191,180,000179.png,1515,robot_gripper,dynamic_scene,data/cogar_sim_500_final/rgb/000179.png,data/cogar_sim_500_final/instance_masks/final/ann_00001515_img_000179_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01191_object_1515_mobilesam_box_mask.png,0.988303373553312,1.0,1.0066431760787964,0.0,0.012615773997822544,0.012615773997822544,79.26584608860288
1192,180,000179.png,1516,robot_gripper,dynamic_scene,data/cogar_sim_500_final/rgb/000179.png,data/cogar_sim_500_final/instance_masks/final/ann_00001516_img_000179_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01192_object_1516_mobilesam_box_mask.png,0.9473684210526315,1.0,0.9929481744766235,0.0,0.012619723001989769,0.012619723001989769,79.24104196600263
1193,182,000181.png,1521,plastic_object,transparent_glass,data/cogar_sim_500_final/rgb/000181.png,data/cogar_sim_500_final/instance_masks/final/ann_00001521_img_000181_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01193_object_1521_mobilesam_box_mask.png,0.9300161812297735,1.0,1.0014147758483887,0.029317140000785002,0.14591945199936163,0.17523659200014663,5.706570691577723
1194,182,000181.png,1522,glass_object,transparent_glass,data/cogar_sim_500_final/rgb/000181.png,data/cogar_sim_500_final/instance_masks/final/ann_00001522_img_000181_cat_glass_object.png,outputs/sim_mobilesam_box_final/masks/row_01194_object_1522_mobilesam_box_mask.png,0.9537890248934122,0.9904988123515439,0.9924452304840088,0.0,0.012766815001668874,0.012766815001668874,78.32807163488155
1195,182,000181.png,1523,box,transparent_glass,data/cogar_sim_500_final/rgb/000181.png,data/cogar_sim_500_final/instance_masks/final/ann_00001523_img_000181_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01195_object_1523_mobilesam_box_mask.png,0.4654521582143443,0.7640409904560846,0.9587067365646362,0.0,0.012944833000801736,0.012944833000801736,77.250900026139
1196,182,000181.png,1524,tool,transparent_glass,data/cogar_sim_500_final/rgb/000181.png,data/cogar_sim_500_final/instance_masks/final/ann_00001524_img_000181_cat_tool.png,outputs/sim_mobilesam_box_final/masks/row_01196_object_1524_mobilesam_box_mask.png,0.8669891172914147,1.0,0.9600564241409302,0.0,0.012651893001020653,0.012651893001020653,79.03955557633375
1197,182,000181.png,1525,box,transparent_glass,data/cogar_sim_500_final/rgb/000181.png,data/cogar_sim_500_final/instance_masks/final/ann_00001525_img_000181_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01197_object_1525_mobilesam_box_mask.png,0.9796102722931991,1.0,1.0046007633209229,0.0,0.012651822999032447,0.012651822999032447,79.03999289876845
1198,182,000181.png,1526,plastic_object,transparent_glass,data/cogar_sim_500_final/rgb/000181.png,data/cogar_sim_500_final/instance_masks/final/ann_00001526_img_000181_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01198_object_1526_mobilesam_box_mask.png,0.9417462099943852,1.0,1.0022495985031128,0.0,0.012667472001339775,0.012667472001339775,78.94234934122886
1199,182,000181.png,1527,glass_object,transparent_glass,data/cogar_sim_500_final/rgb/000181.png,data/cogar_sim_500_final/instance_masks/final/ann_00001527_img_000181_cat_glass_object.png,outputs/sim_mobilesam_box_final/masks/row_01199_object_1527_mobilesam_box_mask.png,0.9635874877810362,1.0,0.9968434572219849,0.0,0.012636912997550098,0.012636912997550098,79.13325035899739
1200,182,000181.png,1528,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000181.png,data/cogar_sim_500_final/instance_masks/final/ann_00001528_img_000181_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01200_object_1528_mobilesam_box_mask.png,0.9783894129241165,1.0,1.001859426498413,0.0,0.012632538000616478,0.012632538000616478,79.16065638996686
1201,182,000181.png,1529,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000181.png,data/cogar_sim_500_final/instance_masks/final/ann_00001529_img_000181_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01201_object_1529_mobilesam_box_mask.png,0.9396551724137931,0.9870129870129869,0.9943811893463135,0.0,0.012741670001560124,0.012741670001560124,78.48264786935758
1202,182,000181.png,1530,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000181.png,data/cogar_sim_500_final/instance_masks/final/ann_00001530_img_000181_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01202_object_1530_mobilesam_box_mask.png,0.9041095890410958,1.0,0.991408109664917,0.0,0.01271177599846851,0.01271177599846851,78.66721378039371
1203,185,000184.png,1536,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000184.png,data/cogar_sim_500_final/instance_masks/final/ann_00001536_img_000184_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01203_object_1536_mobilesam_box_mask.png,0.9778987828315182,1.0,1.0029352903366089,0.030514616002619732,0.14520520299993223,0.17571981900255196,5.690877703359558
1204,185,000184.png,1537,tool,dynamic_scene,data/cogar_sim_500_final/rgb/000184.png,data/cogar_sim_500_final/instance_masks/final/ann_00001537_img_000184_cat_tool.png,outputs/sim_mobilesam_box_final/masks/row_01204_object_1537_mobilesam_box_mask.png,0.7960471682444776,1.0,0.9838167428970337,0.0,0.012763874998199753,0.012763874998199753,78.34611355415517
1205,185,000184.png,1538,cable,dynamic_scene,data/cogar_sim_500_final/rgb/000184.png,data/cogar_sim_500_final/instance_masks/final/ann_00001538_img_000184_cat_cable.png,outputs/sim_mobilesam_box_final/masks/row_01205_object_1538_mobilesam_box_mask.png,0.9141716566866267,0.9949031600407746,0.9598745107650757,0.0,0.012579744998220121,0.012579744998220121,79.49286731499626
1206,185,000184.png,1539,glass_object,dynamic_scene,data/cogar_sim_500_final/rgb/000184.png,data/cogar_sim_500_final/instance_masks/final/ann_00001539_img_000184_cat_glass_object.png,outputs/sim_mobilesam_box_final/masks/row_01206_object_1539_mobilesam_box_mask.png,0.9564234990316333,1.0,1.0006736516952515,0.0,0.01271552599791903,0.01271552599791903,78.64401363841777
1207,185,000184.png,1540,metal_part,dynamic_scene,data/cogar_sim_500_final/rgb/000184.png,data/cogar_sim_500_final/instance_masks/final/ann_00001540_img_000184_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01207_object_1540_mobilesam_box_mask.png,0.9540313754104341,1.0,1.0008749961853027,0.0,0.012589590998686617,0.012589590998686617,79.43069795550332
1208,185,000184.png,1541,robot_gripper,dynamic_scene,data/cogar_sim_500_final/rgb/000184.png,data/cogar_sim_500_final/instance_masks/final/ann_00001541_img_000184_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01208_object_1541_mobilesam_box_mask.png,0.9702986279257466,1.0,0.993190348148346,0.0,0.01279907599746366,0.01279907599746366,78.13064007106183
1209,185,000184.png,1542,robot_gripper,dynamic_scene,data/cogar_sim_500_final/rgb/000184.png,data/cogar_sim_500_final/instance_masks/final/ann_00001542_img_000184_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01209_object_1542_mobilesam_box_mask.png,0.2647058823529412,1.0,0.6588675379753113,0.0,0.01265258800049196,0.01265258800049196,79.03521397844598
1210,185,000184.png,1543,robot_gripper,dynamic_scene,data/cogar_sim_500_final/rgb/000184.png,data/cogar_sim_500_final/instance_masks/final/ann_00001543_img_000184_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01210_object_1543_mobilesam_box_mask.png,0.9351403678606002,1.0,0.9876383543014526,0.0,0.012599141999089625,0.012599141999089625,79.37048412282812
